sample_1656,0.9065645226678293
sample_1548,0.8745743524066082
sample_769,0.930080236711052
sample_1881,0.9041008350763164
sample_1807,0.9284667848788347
sample_145,0.9264349002298877
sample_1212,0.938428319170517
sample_944,0.8939025932550864
sample_829,0.9334295648396794
sample_616,0.9243703838280339
sample_1690,0.9465077663600119
sample_114,0.9464137265220319
sample_185,0.9308564177643361
sample_1141,0.9584263866689916
sample_1460,0.8913967320377197
sample_1835,0.9218015007803306
sample_1539,0.8919966451497184
sample_598,0.9365598467067073
sample_1800,0.9726703560071939
sample_394,0.8952381824904929
sample_1146,0.9116615925304977
sample_149,0.9695060478308366
sample_1750,0.93699058823552
sample_1977,0.9338763281062095
sample_1830,0.9795944701195604
sample_818,0.9404154735864376
sample_881,0.8949891399021811
sample_77,0.9010617074480259
sample_1240,0.9779047516986299
sample_309,0.8891860281265955
sample_90,0.9542003970098948
sample_1447,0.8942286923310219
sample_1584,0.9003836914743226
sample_23,0.8853123012704756
sample_1188,0.9348416133544512
sample_1461,0.898178405420426
sample_1691,0.9015748345495594
sample_316,0.8775382055581429
sample_299,0.8936365393695945
sample_459,0.8990678257196356
sample_462,0.9009470703463741
sample_1730,0.9710219300449684
sample_689,0.9737677995490891
sample_1943,0.9325252398425964
sample_1043,0.9404574506938633
sample_919,0.9004378060491737
sample_1104,0.9118187858831612
sample_348,0.8975114550800777
sample_123,0.8954625895468032
sample_1645,0.8978927988798736
sample_1522,0.8853656184130139
sample_1874,0.9146499688669061
sample_295,0.8949121409746973
sample_954,0.8957899833944595
sample_1529,0.8965368516367114
sample_722,0.9371467580103379
sample_1703,0.9056188122415528
sample_1524,0.8966213782959905
sample_125,0.9399845180394045
sample_1922,0.9447021436450135
sample_1186,0.9349306944379705
sample_938,0.9694266273534112
sample_1744,0.9334664633058009
sample_936,0.9445767087657543
sample_1973,0.9282793830054294
sample_157,0.9271272007288588
sample_1003,0.896156354082564
sample_1407,0.9290619015168566
sample_1057,0.9686563863640916
sample_1783,0.9301903600046855
sample_48,0.927592203975009
sample_263,0.9753932510241438
sample_678,0.9285173556397891
sample_882,0.8923415296635395
sample_1688,0.9055293884794633
sample_1361,0.9310552803916128
sample_1802,0.9240613804694122
sample_250,0.9346459267592451
sample_323,0.8968392583208666
sample_1514,0.8900167205295294
sample_1545,0.8938378014280477
sample_830,0.9327038503855815
sample_1757,0.981488046987669
sample_917,0.9376035928350234
sample_1728,0.9321003331818235
sample_352,0.9023670314740092
sample_1229,0.9789181053343741
sample_619,0.9288923516245584
sample_1138,0.9587167827823627
sample_687,0.928574472157108
sample_966,0.890649858151359
sample_537,0.8955888412328906
sample_867,0.898400653702195
sample_928,0.9682380728313543
sample_520,0.9372040265285488
sample_1338,0.9306467334066213
sample_988,0.8948717791985172
sample_899,0.8958804809692889
sample_15,0.923862848005509
sample_1412,0.9340713211367763
sample_1915,0.9478786598663644
sample_1885,0.9401094395399123
sample_1893,0.9057487844297526
sample_688,0.9265958019897904
sample_1664,0.9480727413325065
sample_1667,0.9445514670057501
sample_1516,0.8937470493305264
sample_437,0.8941651394070901
sample_203,0.916340714778706
sample_1389,0.9301566729513947
sample_761,0.9755575817618072
sample_1373,0.9297806257702642
sample_558,0.9574827342189867
sample_1710,0.8946902812171352
sample_153,0.9344000151006002
sample_934,0.9327717165609812
sample_54,0.8956928390042704
sample_1227,0.9319951342876723
sample_53,0.9052587728467073
sample_1110,0.9146965083659253
sample_49,0.8980936126312085
sample_474,0.8957312341068013
sample_1716,0.894815422619081
sample_1169,0.9666684264953588
sample_1925,0.932516311974473
sample_667,0.9279775117392951
sample_176,0.9320379100876893
sample_1908,0.9007038425893364
sample_160,0.9342903732625465
sample_35,0.9687411518670316
sample_1403,0.9368677234093656
sample_1806,0.9802745999917781
sample_241,0.9338394790604441
sample_1059,0.9420934316683292
sample_746,0.9457160328725139
sample_513,0.9388218587127601
sample_1088,0.9371284980288459
sample_1370,0.9331870165112032
sample_523,0.9344953166270012
sample_319,0.8946779659173715
sample_1923,0.9749677672325765
sample_1296,0.9405170993119181
sample_1152,0.9100849784432676
sample_982,0.8941814126644146
sample_304,0.8940935567961094
sample_502,0.9724143063736234
sample_1951,0.9277820327033226
sample_386,0.9717395185713746
sample_362,0.9354194046677288
sample_522,0.9376062837562208
