sample_1656,0.9065787504887252
sample_1548,0.87624777844974
sample_769,0.9306397049579737
sample_1881,0.9038749517667937
sample_1807,0.9292146785760343
sample_145,0.9259670234516526
sample_1212,0.9384026803069123
sample_944,0.8947335258167622
sample_829,0.9335023253238722
sample_616,0.9240650888288451
sample_1690,0.9464840660304934
sample_114,0.9462965601016489
sample_185,0.9308274519477824
sample_1141,0.9581951298578
sample_1460,0.8929932380205512
sample_1835,0.9221422117676693
sample_1539,0.8910221155701975
sample_598,0.938052705756164
sample_1800,0.9722773576926151
sample_394,0.8952385471710258
sample_1146,0.9118202721844639
sample_149,0.9682182485981966
sample_1750,0.9368149725619708
sample_1977,0.9339130553973812
sample_1830,0.9797972107702068
sample_818,0.9405441442419453
sample_881,0.8952586605665355
sample_77,0.9009729049850231
sample_1240,0.9785989471269385
sample_309,0.8887378730981613
sample_90,0.9540611462412405
sample_1447,0.8943609856660019
sample_1584,0.9005095037686988
sample_23,0.8849870599014379
sample_1188,0.9346185999103723
sample_1461,0.8973177732846942
sample_1691,0.9014550631627248
sample_316,0.8772931055118867
sample_299,0.8934586490226684
sample_459,0.8990343796604497
sample_462,0.8994427597942364
sample_1730,0.9703948939644638
sample_689,0.9743246396380163
sample_1943,0.9328990034345357
sample_1043,0.9402814460841065
sample_919,0.903813674006607
sample_1104,0.912036223129124
sample_348,0.8989751732823664
sample_123,0.8946747971468899
sample_1645,0.8981337808434653
sample_1522,0.8856977268778661
sample_1874,0.9148204414726882
sample_295,0.8945129581040389
sample_954,0.8961700303750386
sample_1529,0.8979550586748278
sample_722,0.9364623403168507
sample_1703,0.9063803653535709
sample_1524,0.8965704604028646
sample_125,0.9386484518876312
sample_1922,0.9445682079565001
sample_1186,0.9354768552528582
sample_938,0.9684555271962313
sample_1744,0.9324535565249603
sample_936,0.9432907314935401
sample_1973,0.9285673841230951
sample_157,0.9269746778109502
sample_1003,0.8954499620069465
sample_1407,0.9282585686145317
sample_1057,0.9687574280093814
sample_1783,0.9301514281213668
sample_48,0.9268189289196991
sample_263,0.9755529421071749
sample_678,0.9281470022915794
sample_882,0.8921555565981611
sample_1688,0.9060791885210085
sample_1361,0.9307847209093046
sample_1802,0.924490174461092
sample_250,0.9352612818005244
sample_323,0.8971158089444908
sample_1514,0.8912633331911438
sample_1545,0.8948543956716565
sample_830,0.9328153889229507
sample_1757,0.9826041790751175
sample_917,0.9370725005718019
sample_1728,0.9318969158554006
sample_352,0.9014311166676763
sample_1229,0.978915593869794
sample_619,0.9285210352481782
sample_1138,0.9584493269874693
sample_687,0.9278620352224295
sample_966,0.8914415112534846
sample_537,0.8951981654126762
sample_867,0.8976815175277778
sample_928,0.9685949366596974
sample_520,0.938252211422652
sample_1338,0.9306868012101671
sample_988,0.8949479595643373
sample_899,0.895124746981226
sample_15,0.9239981596701845
sample_1412,0.9335260491830589
sample_1915,0.9487657815329416
sample_1885,0.9402093393025486
sample_1893,0.9059426786097267
sample_688,0.9264284862459028
sample_1664,0.9475653663807103
sample_1667,0.9443575685493497
sample_1516,0.8947898063568831
sample_437,0.8938086818939575
sample_203,0.9166561651802126
sample_1389,0.9311929379148368
sample_761,0.9758799056486759
sample_1373,0.929610759791047
sample_558,0.957605292989139
sample_1710,0.8949657794127412
sample_153,0.934484648974788
sample_934,0.9336098855695344
sample_54,0.8964771448362883
sample_1227,0.9321654164123006
sample_53,0.9054839875210847
sample_1110,0.9144690293085983
sample_49,0.8980936539429738
sample_474,0.8956451745091041
sample_1716,0.895854285102352
sample_1169,0.9667800782586007
sample_1925,0.9325757972936186
sample_667,0.9276616568092002
sample_176,0.931774484604611
sample_1908,0.900497616704643
sample_160,0.9339550593723946
sample_35,0.9690179874165581
sample_1403,0.9378142364631825
sample_1806,0.9795956839465362
sample_241,0.9336901509307249
sample_1059,0.941121685735555
sample_746,0.9458513368773581
sample_513,0.938033654395306
sample_1088,0.9360051370109225
sample_1370,0.9329726726667834
sample_523,0.9347500244622158
sample_319,0.8938418846913342
sample_1923,0.9748697913417671
sample_1296,0.9403475118241581
sample_1152,0.9102204287078682
sample_982,0.8942359448399619
sample_304,0.8936452842318906
sample_502,0.9710573122720377
sample_1951,0.9277119460341817
sample_386,0.9703436933732271
sample_362,0.9352811990561398
sample_522,0.9386667475299428
